home_form_last8,away_form_last8,home_goal_avg,away_goal_avg,home_conceded_avg,away_conceded_avg,home_xg_proxy,away_xg_proxy,home_shots_avg,away_shots_avg,home_sot_avg,away_sot_avg,home_corners_avg,away_corners_avg,home_cards_avg,away_cards_avg,head_to_head_score,home_league_position,away_league_position,home_home_win_rate,away_away_win_rate,home_advantage,home_strength_score,away_strength_score,goal_diff_ratio,position_diff,form_diff,xg_diff,result
0.665,0.6663,1.5,0.625,0.625,1.375,0.3067,0.3939,9.375,10.75,2.875,3.5,5.25,4.25,2.375,3.375,0.25,8,3,0.4,0.4,0.0788,1.107,0.9066,0.4118,-0.25,-0.0012,-0.0872,away_win
0.4563,0.7075,1.25,0.5,0.875,1.125,0.3274,0.3766,14.125,9.125,4.625,2.25,5.75,3.25,2.0,2.875,0.25,6,7,0.3,0.2,-0.1712,1.1088,0.7753,0.4286,0.05,-0.2512,-0.0492,home_win
0.4575,0.3325,1.25,1.625,1.375,1.125,0.337,0.3218,11.5,15.25,3.875,4.625,3.75,4.125,3.5,2.25,0.0,19,15,0.5,0.3,0.205,0.9502,1.0788,-0.1304,-0.2,0.125,0.0152,home_win
0.5825,0.3738,0.875,1.875,0.625,1.5,0.3562,0.2264,9.125,14.0,3.25,4.75,5.25,5.125,2.625,3.375,0.25,7,10,0.4,0.1,0.2888,1.0133,1.1085,-0.3636,0.15,0.2087,0.1298,draw
0.3738,0.4988,0.75,1.25,1.375,1.625,0.2021,0.3617,11.75,7.5,2.375,3.0,3.125,4.375,2.5,2.5,0.2,17,11,0.5,0.1,-0.045,0.6671,0.8587,-0.25,-0.3,-0.125,-0.1596,draw
0.75,0.5825,1.5,1.25,0.5,1.375,0.3684,0.3333,11.875,10.375,4.375,3.75,4.75,3.875,2.375,3.5,0.4,3,18,0.8,0.2,0.2475,1.3768,0.9809,0.0909,0.75,0.1675,0.0351,home_win
0.8325,0.2913,2.0,1.625,0.625,1.25,0.4386,0.3977,14.25,11.75,6.25,3.375,5.625,5.25,2.125,1.875,1.0,1,19,0.7,0.2,0.6212,1.7042,0.9219,0.1034,0.9,0.5413,0.0409,home_win
0.7075,0.4575,1.875,0.875,1.0,1.125,0.3896,0.3625,9.625,11.625,3.75,4.75,3.625,7.25,2.75,2.125,0.0,13,28,0.6,0.1,0.33,1.1863,1.0042,0.3636,0.75,0.25,0.0271,home_win
0.1663,0.4163,0.875,1.375,2.0,1.125,0.3457,0.4,10.125,11.125,3.5,3.375,3.75,5.5,2.625,2.75,0.1429,10,12,0.3,0.4,-0.17,0.7082,0.9403,-0.2222,0.1,-0.25,-0.0543,away_win
0.3325,0.5813,0.875,0.625,1.5,1.375,0.4235,0.3455,10.625,10.875,4.5,3.375,4.125,3.75,3.375,3.875,0.3333,22,5,0.1,0.3,-0.1688,0.9012,0.847,0.1667,-0.85,-0.2488,0.078,away_win
0.2913,0.2488,0.875,1.5,1.5,1.0,0.2892,0.3444,10.375,13.5,3.0,4.25,5.125,4.125,3.25,2.125,0.2857,15,6,0.4,0.1,0.1225,0.722,1.0184,-0.2632,-0.45,0.0425,-0.0552,away_win
0.1663,0.54,1.25,0.875,2.0,1.25,0.3119,0.2683,13.625,10.5,4.25,3.125,6.5,3.0,3.375,2.75,0.25,4,8,0.7,0.4,-0.2938,0.8653,0.8497,0.1765,0.2,-0.3738,0.0436,home_win
0.2075,0.75,0.5,1.0,1.75,2.125,0.2556,0.3333,11.25,10.0,2.875,3.0,5.625,3.25,2.875,3.375,0.0,26,2,0.3,0.6,-0.4625,0.5918,0.9157,-0.3333,-1.2,-0.5425,-0.0777,away_win
0.415,0.2913,1.125,1.625,1.25,0.875,0.2439,0.2874,10.25,15.125,2.5,4.75,5.0,3.75,1.75,3.5,0.5714,8,15,0.4,0.2,0.2038,0.7823,1.117,-0.1818,0.35,0.1238,-0.0435,draw
0.4988,0.75,0.75,0.5,0.75,1.5,0.3718,0.382,9.75,10.75,3.625,3.25,5.25,4.875,2.5,2.75,0.0,7,3,0.4,0.4,-0.1712,0.962,0.8763,0.2,-0.2,-0.2512,-0.0102,home_win
0.4575,0.3738,1.25,1.375,1.0,0.75,0.3418,0.1895,9.875,14.0,3.375,4.125,3.5,6.0,3.75,2.0,0.0,28,16,0.3,0.3,0.1638,0.9426,1.0594,-0.0476,-0.6,0.0837,0.1523,away_win
0.4575,0.2913,1.25,1.75,1.375,1.0,0.3176,0.4255,10.625,12.0,3.375,5.0,3.25,5.625,3.5,2.375,0.0,18,22,0.5,0.4,0.2463,0.8966,1.1493,-0.1667,0.2,0.1663,-0.1079,away_win
0.75,0.1663,2.375,1.625,1.0,0.625,0.338,0.3333,17.75,14.625,6.0,5.375,7.125,5.875,3.0,2.0,0.875,2,10,0.5,0.1,0.6637,1.5636,1.2161,0.1875,0.4,0.5837,0.0047,home_win
0.5413,0.8325,1.125,0.75,1.125,2.0,0.4,0.4202,9.375,11.625,3.75,3.375,4.25,3.875,2.25,3.25,0.1429,12,1,0.4,0.7,-0.2112,0.9797,1.0017,0.2,-0.55,-0.2913,-0.0202,away_win
0.54,0.1663,1.75,2.125,1.0,0.5,0.3535,0.2553,12.375,11.875,4.375,5.0,5.375,5.25,2.125,3.75,0.0,11,26,0.5,0.2,0.4538,1.1703,1.3101,-0.0968,0.75,0.3738,0.0982,away_win
0.415,0.2913,1.375,2.0,1.625,1.875,0.2667,0.3388,11.25,11.625,3.0,4.125,3.125,5.625,3.25,2.625,0.25,9,4,0.5,0.0,0.2038,0.8466,1.035,-0.1852,-0.25,0.1238,-0.0721,away_win
0.665,0.7075,1.625,1.0,0.75,1.875,0.375,0.3902,13.0,8.625,4.875,3.0,5.0,2.875,1.875,2.75,0.4286,5,13,0.4,0.3,0.0375,1.3105,0.8739,0.2381,0.4,-0.0425,-0.0152,draw
0.3738,0.1663,1.125,1.75,1.25,0.875,0.3488,0.3294,10.75,11.625,3.75,3.625,4.25,5.875,3.375,1.875,0.4,6,19,0.2,0.2,0.2875,0.9107,0.9785,-0.2174,0.65,0.2075,0.0194,home_win
0.4163,0.5825,1.0,0.625,1.375,0.875,0.4149,0.4103,11.75,8.5,4.875,2.125,4.125,3.625,2.625,2.5,0.3333,22,7,0.1,0.2,-0.0863,1.0017,0.7845,0.2308,-0.75,-0.1663,0.0046,away_win
0.4988,0.625,1.125,0.75,1.0,1.125,0.2277,0.3373,12.625,10.125,2.875,3.5,3.125,4.25,2.25,2.875,0.0,16,3,0.5,0.4,-0.0462,0.8773,0.9377,0.2,-0.65,-0.1262,-0.1096,away_win
0.8325,0.415,2.125,1.375,0.75,1.375,0.4333,0.2784,15.0,14.25,6.5,4.25,6.875,5.0,1.875,3.125,0.75,1,9,0.8,0.1,0.4975,1.7114,0.9983,0.2143,0.4,0.4175,0.1549,home_win
0.1663,0.4575,0.5,1.25,1.625,1.375,0.3188,0.3474,8.625,13.5,2.75,4.25,3.375,5.25,2.375,2.375,0.25,10,5,0.3,0.1,-0.2112,0.5827,1.005,-0.4286,-0.25,-0.2913,-0.0286,home_win
0.6238,0.4575,1.375,1.25,1.0,1.125,0.3544,0.3043,9.875,10.0,3.5,3.5,5.25,3.5,2.875,3.125,0.3333,13,18,0.7,0.2,0.2463,1.0408,0.9365,0.0476,0.25,0.1663,0.0501,away_win
0.4163,0.5813,2.0,0.625,1.75,1.375,0.3333,0.3333,16.125,12.0,5.375,3.875,6.75,4.625,3.375,3.375,0.25,4,6,0.7,0.4,-0.085,1.2165,0.8953,0.5238,0.1,-0.165,0.0,away_win
0.2075,0.415,0.75,1.25,1.75,1.5,0.2927,0.2959,10.25,8.875,3.0,3.0,5.875,4.25,2.75,2.0,0.2857,15,11,0.4,0.1,-0.1275,0.6541,0.8338,-0.25,-0.2,-0.2075,-0.0032,draw
0.2913,0.415,0.75,1.125,2.0,1.0,0.2697,0.2447,11.125,10.25,3.0,4.125,6.0,3.625,2.0,2.5,1.0,26,8,0.2,0.3,-0.0438,0.6662,0.9867,-0.2,-0.9,-0.1238,0.025,draw
0.125,0.4163,0.75,1.375,1.875,0.875,0.3333,0.3684,10.125,11.25,3.375,3.375,4.125,6.0,2.75,2.5,0.0,19,12,0.3,0.4,-0.2112,0.6592,0.9799,-0.2941,-0.35,-0.2913,-0.0351,draw
0.75,0.4575,2.375,1.0,1.0,1.375,0.3475,0.3611,17.625,11.25,6.125,4.25,7.375,8.0,2.875,1.875,1.0,2,28,0.6,0.1,0.3725,1.5774,0.9458,0.4074,1.3,0.2925,-0.0136,home_win
0.625,0.4163,1.375,1.375,0.75,1.125,0.3452,0.4138,10.5,11.125,3.625,4.5,4.75,4.875,2.5,3.25,0.0,3,22,0.8,0.5,0.2888,1.1328,1.0556,0.0,0.95,0.2087,-0.0686,home_win
0.415,0.6238,1.125,1.0,1.125,1.375,0.2614,0.3415,11.0,8.5,2.875,2.875,3.75,3.125,3.125,2.625,0.4286,10,13,0.4,0.2,-0.1287,0.8356,0.8624,0.0588,0.15,-0.2087,-0.0801,draw
0.4575,0.8325,1.625,0.75,1.25,2.125,0.3474,0.4068,11.875,11.5,4.125,3.125,5.125,4.0,3.25,2.875,0.0,6,1,0.3,0.8,-0.295,1.0668,0.9691,0.3684,-0.25,-0.375,-0.0594,draw
0.5825,0.2488,1.0,1.375,0.75,1.0,0.4667,0.3171,9.375,15.5,4.375,4.5,4.625,4.375,2.75,3.0,0.5714,7,15,0.5,0.1,0.4138,1.1205,1.0109,-0.1579,0.4,0.3337,0.1496,home_win
0.415,0.0413,1.5,2.0,1.25,0.75,0.2727,0.3333,13.75,10.75,3.75,3.75,5.5,4.875,2.125,2.25,0.4,11,19,0.5,0.2,0.4538,0.9778,1.0221,-0.1429,0.4,0.3738,-0.0606,home_win
0.4163,0.2913,1.625,1.625,1.375,0.75,0.35,0.3289,10.0,15.125,3.5,5.0,3.5,6.25,3.625,1.875,0.0,28,9,0.3,0.1,0.205,0.9612,1.1807,0.0,-0.95,0.125,0.0211,draw
0.5813,0.75,1.125,1.0,0.625,2.25,0.3059,0.3404,10.625,10.75,3.25,2.625,4.125,3.5,1.875,2.875,0.125,5,2,0.4,0.7,-0.0887,1.0588,0.8721,0.0588,-0.15,-0.1687,-0.0345,home_win
0.5413,0.2075,1.125,2.0,1.0,0.625,0.3111,0.2625,11.25,12.375,3.5,4.625,3.875,5.5,4.125,3.0,1.0,18,26,0.4,0.2,0.4138,0.963,1.2063,-0.28,0.4,0.3337,0.0486,home_win
0.2913,0.4988,1.375,1.375,1.875,1.125,0.3171,0.2626,15.375,13.0,4.875,4.25,6.75,5.5,3.5,1.75,0.4,4,16,0.6,0.3,-0.1275,1.0029,1.0493,0.0,0.6,-0.2075,0.0545,home_win
0.415,0.4575,1.125,1.375,1.25,1.0,0.2396,0.3733,12.0,12.375,2.875,3.75,4.5,6.0,2.0,2.625,0.4286,8,12,0.4,0.4,0.0375,0.8214,1.0108,-0.1,0.2,-0.0425,-0.1337,home_win
0.0413,0.665,0.75,0.5,2.0,1.125,0.2941,0.2805,10.625,11.75,3.125,3.5,4.5,4.375,2.25,3.25,0.0,19,5,0.3,0.4,-0.5438,0.5949,0.8907,0.2,-0.7,-0.6238,0.0136,home_win
0.625,0.415,2.0,1.375,1.25,1.375,0.3358,0.2952,16.75,9.5,5.625,2.875,7.0,4.625,2.75,2.125,0.75,2,11,0.7,0.0,0.29,1.381,0.8531,0.1852,0.45,0.21,0.0406,home_win
0.4163,0.415,1.125,1.0,1.25,1.0,0.4086,0.3,11.625,13.75,4.75,3.25,3.875,5.0,2.125,2.5,0.6667,22,10,0.1,0.0,0.0812,1.0226,0.8743,0.0588,-0.6,0.0012,0.1086,away_win
0.8325,0.75,2.375,0.625,1.0,1.625,0.4336,0.3977,14.125,11.75,6.125,3.875,5.75,4.875,2.0,1.75,0.625,1,3,0.8,0.5,0.1625,1.6623,0.9559,0.5833,0.1,0.0825,0.0359,home_win
0.4988,0.5413,1.125,0.875,1.25,1.0,0.2812,0.2737,12.0,9.625,3.375,2.875,3.25,3.125,2.375,2.875,0.0,16,18,0.4,0.3,0.0375,0.8999,0.851,0.125,0.1,-0.0425,0.0075,draw
0.3325,0.4575,1.0,1.5,1.625,1.875,0.3924,0.3814,9.875,12.875,3.875,4.75,4.25,5.75,2.125,2.625,0.1429,12,6,0.4,0.1,-0.045,0.85,1.066,-0.2,-0.3,-0.125,0.011,home_win
0.2075,0.415,1.0,1.25,2.0,1.125,0.3377,0.2667,9.625,10.875,3.25,4.625,3.5,4.625,1.75,2.875,0.375,10,8,0.4,0.2,-0.1275,0.7178,1.0441,-0.1111,-0.1,-0.2075,0.071,home_win
0.6238,0.7075,1.5,0.75,1.125,1.25,0.3372,0.4568,10.75,8.875,3.625,2.625,4.75,4.25,2.625,3.25,0.0,13,7,0.7,0.3,-0.0037,1.056,0.8489,0.3333,-0.3,-0.0837,-0.1196,home_win
0.2075,0.3325,1.25,1.75,1.75,1.5,0.3294,0.3043,10.625,12.5,3.5,5.25,6.125,7.0,3.25,2.125,0.0,15,27,0.3,0.1,-0.045,0.7967,1.1239,-0.1667,0.6,-0.125,0.0251,draw
0.2075,0.4163,0.625,1.75,1.625,1.625,0.2278,0.3281,9.875,9.375,2.25,3.75,5.625,4.5,2.25,2.75,0.0,26,4,0.1,0.1,-0.1287,0.554,1.0096,-0.4737,-1.1,-0.2087,-0.1003,away_win
0.415,0.415,1.0,1.375,1.0,1.0,0.2838,0.2791,9.25,12.625,2.625,4.5,3.875,5.125,3.25,2.375,0.4,10,16,0.3,0.3,0.08,0.8076,1.066,-0.1579,0.3,0.0,0.0047,home_win
0.2488,0.9163,1.5,1.0,2.0,2.625,0.2524,0.4597,12.875,11.25,3.25,3.0,3.125,3.875,3.5,3.375,0.0,27,1,0.3,0.7,-0.5875,0.8074,1.0163,0.2,-1.3,-0.6675,-0.2073,draw
0.75,0.3325,1.5,1.75,0.5,1.25,0.407,0.36,10.75,16.625,4.375,5.75,4.125,6.125,1.875,1.375,0.75,3,10,0.8,0.1,0.4975,1.3795,1.2097,-0.0769,0.35,0.4175,0.047,home_win
0.5,0.4575,1.625,1.375,1.5,1.25,0.3206,0.3978,16.375,11.875,5.25,4.5,6.75,5.375,3.25,2.5,0.4286,4,12,0.6,0.4,0.1225,1.1831,1.0576,0.0833,0.4,0.0425,-0.0772,home_win
0.3738,0.3738,1.25,1.375,1.625,1.25,0.3063,0.28,13.875,9.5,4.25,3.25,4.75,4.125,1.75,1.625,0.375,8,11,0.5,0.0,0.08,0.9457,0.8895,-0.0476,0.15,0.0,0.0263,draw
0.6663,0.1663,1.25,1.75,0.875,0.875,0.4286,0.2967,9.625,10.25,4.125,3.75,4.0,4.5,2.625,2.375,0.6,7,19,0.6,0.2,0.58,1.1345,0.9893,-0.1667,0.6,0.5,0.1319,home_win
0.6238,0.2487,1.125,1.75,0.75,1.5,0.2619,0.3956,10.5,16.25,2.75,5.125,4.75,3.75,2.25,3.125,0.4286,5,15,0.5,0.1,0.455,0.9776,1.0908,-0.2174,0.5,0.375,-0.1337,home_win
0.1663,0.6238,0.625,1.0,1.875,1.25,0.25,0.3125,10.0,8.125,2.5,2.5,5.375,3.0,2.25,2.375,0.0,26,13,0.1,0.2,-0.3775,0.5527,0.8335,-0.2308,-0.65,-0.4575,-0.0625,draw
0.4163,0.4163,1.25,1.75,1.25,2.0,0.383,0.38,11.75,13.875,4.5,5.25,2.375,5.25,2.375,2.75,0.6667,22,6,0.0,0.1,0.08,1.0164,1.1417,-0.1667,-0.8,0.0,0.003,away_win
0.4575,0.625,0.75,1.25,1.0,1.875,0.3068,0.3529,11.0,10.125,3.375,2.875,3.375,4.125,3.875,2.0,0.0,18,2,0.5,0.7,-0.0875,0.8546,0.9153,-0.25,-0.8,-0.1675,-0.0461,draw
0.3738,0.2075,1.0,2.0,1.5,0.875,0.2553,0.3077,11.75,12.875,3.0,3.5,3.875,5.5,2.875,3.0,1.0,16,26,0.3,0.2,0.2463,0.7699,1.0206,-0.3333,0.5,0.1663,-0.0524,draw
0.8325,0.29,2.5,1.75,1.0,1.0,0.4474,0.303,14.25,12.125,6.375,4.5,6.125,4.25,2.25,2.875,0.75,1,8,0.8,0.2,0.6225,1.7114,1.0958,0.1765,0.35,0.5425,0.1444,home_win
0.3325,0.2913,1.125,1.25,1.5,1.0,0.3239,0.3723,8.875,11.25,2.875,4.125,3.0,4.375,1.75,3.5,0.0,10,22,0.4,0.4,0.1213,0.7728,0.9662,-0.0526,0.6,0.0413,-0.0484,home_win
0.3738,0.75,1.125,0.5,1.25,1.625,0.2264,0.3978,13.25,12.75,3.0,4.25,4.375,4.75,2.0,2.0,0.0,11,3,0.5,0.5,-0.2962,0.8158,0.9734,0.3846,-0.4,-0.3762,-0.1714,away_win
0.1663,0.29,1.125,1.875,2.0,1.5,0.2874,0.2577,10.875,12.75,3.125,5.125,5.0,6.5,2.625,2.125,1.0,19,27,0.4,0.1,-0.0438,0.7038,1.1145,-0.25,0.4,-0.1238,0.0297,draw
0.1237,0.4988,1.125,1.125,2.0,1.25,0.3735,0.2973,10.375,13.5,3.875,3.75,5.5,4.625,3.375,2.875,0.1429,15,10,0.2,0.1,-0.295,0.7751,0.9441,0.0,-0.25,-0.375,0.0762,draw
0.6663,0.6663,1.875,1.125,1.125,1.5,0.3615,0.4578,16.25,7.875,5.875,2.875,6.875,4.25,2.375,3.0,0.5,2,7,0.7,0.3,0.08,1.4168,0.9033,0.25,0.25,0.0,-0.0963,home_win
0.4163,0.7075,1.375,0.875,1.625,1.5,0.3953,0.314,10.75,12.625,4.25,4.25,4.0,4.375,2.25,2.75,0.2857,12,5,0.5,0.4,-0.2112,0.9845,1.014,0.2222,-0.35,-0.2913,0.0813,away_win
0.6238,0.625,1.25,1.375,1.0,2.0,0.2963,0.3471,10.125,9.625,3.0,4.0,4.375,4.125,2.75,2.75,0.2857,13,4,0.7,0.2,0.0788,0.9623,1.0239,-0.0476,-0.45,-0.0012,-0.0508,home_win
0.4163,0.4988,1.75,0.75,1.75,0.875,0.3619,0.3059,13.125,9.75,4.75,2.875,5.25,3.125,3.625,3.25,0.6,6,18,0.3,0.3,-0.0025,1.1008,0.8398,0.4,0.6,-0.0825,0.056,home_win
0.3738,0.8325,1.25,0.875,1.75,2.25,0.2759,0.4352,10.875,10.25,3.0,2.875,4.125,3.875,3.0,2.5,0.2,16,1,0.2,0.7,-0.3787,0.7982,0.9619,0.1765,-0.75,-0.4587,-0.1593,away_win
0.29,0.3738,1.375,1.25,1.75,1.125,0.2553,0.2202,11.75,8.875,3.0,3.0,3.375,3.5,2.75,1.375,1.0,27,11,0.3,0.0,-0.0037,0.7868,0.8523,0.0476,-0.8,-0.0837,0.0351,home_win
0.2488,0.25,1.125,1.5,2.0,1.125,0.3625,0.3548,10.0,12.0,3.625,5.0,4.625,4.375,2.875,3.625,0.0,25,22,0.1,0.3,0.0788,0.7892,1.0676,-0.1429,-0.15,-0.0012,0.0077,home_win
0.75,0.7913,1.5,0.875,0.5,1.625,0.3953,0.3452,10.75,13.375,4.25,4.375,3.75,4.875,2.125,2.625,0.625,3,5,0.8,0.4,0.0387,1.3656,1.0495,0.2632,0.1,-0.0413,0.0501,home_win
0.4988,0.4163,1.375,1.625,1.25,1.375,0.36,0.3816,9.375,15.25,3.375,5.0,4.125,5.125,3.0,1.375,0.125,10,9,0.4,0.1,0.1625,0.9529,1.1285,-0.0833,-0.05,0.0825,-0.0216,draw
0.4575,0.5413,0.875,1.5,0.875,1.375,0.2973,0.4684,9.25,8.375,2.75,3.125,3.375,5.0,3.125,2.75,0.2,18,7,0.4,0.3,-0.0037,0.8335,0.9627,-0.2632,-0.55,-0.0837,-0.1711,away_win
0.165,0.2913,1.25,1.875,2.0,1.25,0.3736,0.3689,11.375,11.75,4.25,4.875,6.5,4.25,3.25,3.25,0.2,15,12,0.2,0.3,-0.0462,0.8508,1.1242,-0.2,-0.15,-0.1263,0.0047,home_win
0.625,0.2075,1.75,1.75,1.25,1.0,0.3333,0.2708,15.0,11.5,5.0,4.625,7.375,4.25,3.875,2.375,0.8,4,19,0.6,0.2,0.4975,1.2465,1.0705,0.0,0.75,0.4175,0.0625,home_win
0.2488,0.5413,1.125,1.625,2.0,2.0,0.3069,0.3922,12.625,11.875,3.875,4.625,3.875,5.625,1.5,3.0,0.25,8,6,0.4,0.2,-0.2125,0.82,1.0988,-0.1818,-0.1,-0.2925,-0.0853,away_win
0.6238,0.6663,1.375,1.0,0.875,2.0,0.3125,0.377,10.0,8.25,3.125,2.5,4.375,4.0,2.875,1.625,0.0,13,2,0.8,0.6,0.0375,1.0218,0.8423,0.1579,-0.55,-0.0425,-0.0645,draw
0.6663,0.2488,1.5,1.875,1.25,1.0,0.4872,0.2771,9.75,12.5,4.75,4.625,2.75,4.75,2.625,2.5,0.2,7,16,0.7,0.3,0.4975,1.191,1.1083,-0.1111,0.45,0.4175,0.2101,draw
0.75,0.3738,1.625,1.625,0.75,1.125,0.4022,0.3797,11.5,12.25,4.625,2.875,3.875,5.625,2.0,3.25,1.0,3,25,0.9,0.2,0.4562,1.3293,0.9109,0.0,1.1,0.3762,0.0225,home_win
0.8325,0.29,2.375,1.875,0.875,1.75,0.4261,0.4146,14.375,15.875,6.125,5.125,5.375,4.5,2.0,2.625,0.8571,1,15,0.9,0.1,0.6225,1.6851,1.1115,0.1176,0.7,0.5425,0.0115,home_win
0.3325,0.4575,0.75,1.625,1.0,1.5,0.2703,0.3736,9.25,14.5,2.5,4.75,3.375,4.5,2.5,1.5,0.4,18,9,0.4,0.0,-0.045,0.7164,1.1055,-0.3684,-0.45,-0.125,-0.1033,draw
0.6663,0.2488,1.625,1.5,1.25,1.0,0.3529,0.2376,10.625,10.0,3.75,3.25,4.125,4.125,2.5,1.75,0.25,5,11,0.5,0.0,0.4975,1.1042,0.8984,0.04,0.3,0.4175,0.1153,away_win
0.2488,0.54,1.125,0.75,1.875,1.125,0.3158,0.3205,11.875,9.125,3.75,2.5,3.75,3.875,1.625,3.375,0.1429,8,13,0.4,0.2,-0.2112,0.8136,0.7761,0.2,0.25,-0.2913,-0.0047,home_win
0.6663,0.29,2.0,1.625,1.375,1.375,0.4059,0.2424,12.625,12.5,5.125,5.125,4.625,5.5,3.625,2.0,0.0,6,27,0.3,0.1,0.4562,1.302,1.0803,0.1034,1.05,0.3762,0.1635,draw
0.2075,0.7075,1.0,0.875,2.125,2.0,0.2626,0.4017,12.375,8.125,3.25,2.625,5.375,4.375,2.875,1.5,0.0,19,2,0.4,0.6,-0.42,0.7024,0.8497,0.0667,-0.85,-0.5,-0.1391,home_win
0.125,0.75,0.875,1.0,1.625,2.25,0.3333,0.3594,10.875,9.375,3.625,3.375,3.75,3.5,1.875,2.625,0.0,22,4,0.0,0.2,-0.545,0.7213,0.9271,-0.0667,-0.9,-0.625,-0.0261,home_win
0.2913,0.415,1.125,1.25,2.125,1.125,0.3654,0.3333,13.0,14.75,4.75,4.25,4.5,5.75,2.625,2.75,0.4286,12,10,0.4,0.1,-0.0438,0.9214,1.0068,-0.0526,-0.1,-0.1238,0.0321,draw
0.625,0.3738,1.625,0.875,0.875,0.75,0.3363,0.2346,14.125,8.25,4.75,2.875,6.375,4.0,3.5,2.625,0.4,4,18,0.6,0.3,0.3312,1.2555,0.8431,0.3,0.7,0.2512,0.1017,away_win
0.2488,0.3738,1.0,1.375,1.875,1.125,0.284,0.3608,10.125,11.0,2.875,3.625,4.375,4.375,3.125,2.375,0.4,16,8,0.2,0.1,-0.045,0.6913,0.9531,-0.1579,-0.4,-0.125,-0.0768,away_win
0.4988,0.8325,1.5,0.75,1.5,2.125,0.3804,0.4365,11.5,8.75,4.375,2.75,3.875,2.875,1.375,2.625,0.25,9,1,0.5,0.7,-0.2537,1.0592,0.9318,0.3333,-0.4,-0.3337,-0.0561,home_win
0.415,0.75,1.125,0.75,1.25,1.625,0.3378,0.3696,9.25,12.625,3.125,4.5,4.375,3.875,2.5,2.25,0.25,10,3,0.4,0.6,-0.255,0.852,1.0414,0.2,-0.35,-0.335,-0.0318,home_win
0.29,0.3325,1.75,1.75,1.75,1.0,0.4231,0.2941,9.75,12.125,4.125,5.125,6.0,4.25,3.0,2.5,0.2,15,19,0.2,0.2,0.0375,0.9853,1.1684,0.0,0.2,-0.0425,0.129,home_win
0.415,0.25,1.0,1.25,0.875,0.75,0.2895,0.2976,9.5,12.0,2.75,4.75,4.25,4.625,3.125,3.5,0.0,13,22,0.7,0.3,0.245,0.8421,1.0657,-0.1111,0.45,0.165,-0.0081,home_win
0.5825,0.5825,1.5,1.5,0.875,1.875,0.3964,0.3868,13.875,12.5,5.5,4.625,5.875,5.25,2.125,2.75,0.25,2,5,0.7,0.3,0.08,1.3268,1.1003,0.0,0.15,0.0,0.0096,home_win
0.3325,0.2075,1.0,2.25,1.375,1.125,0.2553,0.3611,11.75,11.5,3.0,5.125,4.375,4.25,2.125,3.0,0.4286,11,12,0.4,0.3,0.205,0.7689,1.2014,-0.3846,0.05,0.125,-0.1058,home_win
0.3738,0.6663,1.0,1.25,1.25,1.5,0.3902,0.4286,10.25,9.875,4.0,3.0,4.5,5.25,3.25,2.5,0.0,25,7,0.2,0.4,-0.2125,0.9053,0.9362,-0.1111,-0.9,-0.2925,-0.0384,home_win
0.3313,0.5413,1.375,1.125,1.5,1.25,0.25,0.321,13.0,14.0,3.25,4.375,3.625,5.125,2.375,2.875,0.0,27,6,0.4,0.4,-0.13,0.844,1.033,0.1,-1.05,-0.21,-0.071,away_win
0.625,0.1237,2.0,1.875,1.375,0.625,0.3735,0.2791,10.375,12.0,3.875,4.375,5.125,5.625,2.0,2.875,0.6,5,16,0.5,0.3,0.5812,1.1574,1.1325,0.0323,0.55,0.5012,0.0944,home_win
0.3325,0.3738,1.0,1.125,1.875,0.875,0.2609,0.381,14.375,11.25,3.75,2.0,5.875,4.75,3.0,3.125,1.0,19,25,0.4,0.1,0.0387,0.8099,0.7735,-0.0588,0.3,-0.0413,-0.1201,away_win
0.5413,0.6238,1.25,1.25,1.375,1.75,0.3766,0.4,9.625,12.25,3.625,3.625,3.125,3.5,2.75,2.125,0.75,7,9,0.6,0.0,-0.0025,0.9651,0.9649,0.0,0.1,-0.0825,-0.0234,home_win
0.75,0.5,1.625,1.25,0.875,1.5,0.3723,0.3519,11.75,9.625,4.375,3.875,4.125,3.375,2.375,2.25,0.5,3,4,0.9,0.2,0.33,1.2708,0.9753,0.1304,0.05,0.25,0.0204,draw
0.7075,0.4988,1.625,0.875,0.875,1.25,0.3983,0.3625,14.75,9.0,5.875,3.25,4.125,4.375,2.75,3.125,0.7143,1,13,0.9,0.2,0.2888,1.4819,0.8502,0.3,0.6,0.2087,0.0358,home_win
0.2075,0.3313,1.0,1.875,1.875,1.5,0.3925,0.2314,13.375,12.75,5.25,5.25,5.375,4.25,3.25,2.375,0.0,12,27,0.3,0.1,-0.0438,0.9359,1.1402,-0.3043,0.75,-0.1238,0.1611,home_win
0.125,0.3738,0.5,1.75,1.5,2.125,0.2875,0.4512,10.0,16.875,2.875,5.5,3.5,5.25,2.125,2.75,0.3333,22,15,0.1,0.1,-0.1688,0.5828,1.1427,-0.5556,-0.35,-0.2488,-0.1637,away_win
0.4988,0.54,1.125,1.125,0.625,1.5,0.2692,0.375,9.75,15.0,2.625,4.125,3.125,5.75,1.5,2.625,0.4,18,10,0.4,0.1,0.0387,0.9473,0.9803,0.0,-0.4,-0.0413,-0.1058,away_win
0.4575,0.5825,1.125,1.125,1.25,1.625,0.3571,0.4248,10.5,9.375,3.75,3.75,4.25,4.625,1.75,2.0,0.125,8,2,0.5,0.5,-0.045,0.9364,0.9902,0.0,-0.3,-0.125,-0.0677,home_win
